Area,Perimeter,Mean Color B,Mean Color G,Mean Color R,Contrast,Energy,Homogeneity
0.0,4.0,169.0,203.0,202.66666666666666,32.208982658035644,0.30476445148353853,0.6731143228837648
26151.5,770.2569208145142,57.13390700483092,194.28411835748793,157.04653532608694,32.208982658035644,0.30476445148353853,0.6731143228837648
