Area,Perimeter,Mean Color B,Mean Color G,Mean Color R,Contrast,Energy,Homogeneity
0.0,0.0,101.0,196.0,247.0,19.371004771965076,0.5048039468829293,0.7694409376516582
106555.0,1517.793058872223,29.047456931528824,142.48058537677335,250.9917920401444,19.371004771965076,0.5048039468829293,0.7694409376516582
